time,seaice_extent
1992-10-07,4537.75245543716
1992-10-08,5681.135570162607
1992-10-09,7972.061753046946
1992-10-10,5116.832768022248
1992-10-11,6824.287958252753
1992-10-12,7962.490866434866
1992-10-13,5110.116589043139
1992-10-14,4537.75245543716
1992-10-15,9104.017084502595
1992-10-16,7392.615430166433
1992-10-17,3966.6732650179456
1992-10-18,3966.6732650179456
1992-10-19,4537.75245543716
1992-10-20,5688.323569621697
1992-10-21,5683.852226773436
1992-10-22,8566.539280034733
1992-10-23,12584.507451079331
1992-10-24,12557.536240392077
1992-10-25,8573.185111438146
1992-10-26,7975.960392146963
1992-10-27,7422.878350275685
1992-10-28,9723.745030246886
1992-10-29,13183.13270386073
1992-10-30,16056.070704644313
1992-10-31,17201.25393617684
1992-11-01,24646.00226482169
1992-11-02,22357.545072926012
1992-11-03,18360.761932510068
1992-11-04,18359.641202301922
1992-11-05,20654.407264319925
1992-11-06,25234.03155737316
1992-11-07,19510.07595979527
1992-11-08,20619.669149486654
1992-11-09,13746.34899623409
1992-11-10,14910.159797244974
1992-11-11,16065.342311703154
1992-11-12,18360.21289848537
1992-11-13,13750.72780025093
1992-11-14,16635.09063209292
1992-11-15,20660.510352437173
1992-11-16,32107.779198309254
1992-11-17,41841.54893056661
1992-11-18,32122.15281946785
1992-11-19,37271.68430744491
1992-11-20,33294.45292928503
1992-11-21,28131.209661455076
1992-11-22,31006.11091504304
1992-11-23,33897.863459890315
1992-11-24,47084.45228199608
1992-11-25,45914.69672093161
1992-11-26,47641.18720084876
1992-11-27,56796.287036748356
1992-11-28,40211.85632375687
1992-11-29,40803.1921983623
1992-11-30,40218.59995971285
1992-12-01,48804.31492501162
1992-12-02,27579.403740064346
1992-12-03,27586.126345475495
1992-12-04,39056.38225287769
1992-12-05,49960.94472919482
1992-12-06,48266.05824387346
1992-12-07,47700.24868321765
1992-12-08,43100.29774076013
1992-12-09,61984.951119180296
1992-12-10,64258.777809412495
1992-12-11,74542.73594903685
1992-12-12,77980.62521625335
1992-12-13,97887.77375218082
1992-12-14,102527.10356130432
1992-12-15,101422.75295481611
1992-12-16,95120.03208520255
1992-12-17,69384.5896400382
1992-12-18,61931.10746307345
1992-12-19,60194.18797316197
1992-12-20,71101.37580787769
1992-12-21,101370.37260905966
1992-12-22,103672.27318057389
1992-12-23,98616.75213510699
1992-12-24,80287.79793320915
1992-12-25,68851.22695786264
1992-12-26,64274.01027585134
1992-12-27,58518.27429038333
1992-12-28,62524.019389956564
1992-12-29,55115.15129309752
1992-12-30,50525.90853834453
1992-12-31,36772.80491988161
